recipient_legal_name,
Yarmouth Area Industrial Commission|Yarmouth Area Industrial Commission,
Yarmouth Area Industrial Commission|Yarmouth Area Industrial Commission,
Luckett Farms Limited|Luckett Farms Limited,
Luckett Farms Limited|Luckett Farms Limited,
Nordic Economic Development Corporation|Nordic Economic Development Corporation,
Adfinitum Networks Inc.|Adfinitum Networks Inc.,
L'Exposition agricole et le Festival acadien de la région Évangéline|L'Exposition agricole et le Festival acadien de la région Évangéline,
Chambre de commerce française au Canada - Réseau atlantique Inc.|Chambre de commerce française au Canada - Réseau atlantique Inc.,
Canada Organic Trade Association Inc.|Canada Organic Trade Association Inc.,
Trade Centre Limited|Trade Centre Limited,
Miawpukek Mi'kamawey Mawi'omi|Miawpukek Mi'kamawey Mawi'omi,
Gray Aqua Group Ltd.|Gray Aqua Group Ltd.,
Marinenav Ltd.|Marinenav Ltd.,
Marinenav Ltd.|Marinenav Ltd.,
Chedabucto Bay Folk Society|Chedabucto Bay Folk Society,
Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated,
Miawpukek Mi'kamawey Mawi'omi|Miawpukek Mi'kamawey Mawi'omi,
Gouldings' Wholesale Limited|Gouldings' Wholesale Limited,
Anaconda Mining Inc.|Anaconda Mining Inc.,
Origin BioMed Inc.|Origin BioMed Inc.,
Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,
Town of Gander|Town of Gander,
Summerside Regional Development Corporation Ltd.|Summerside Regional Development Corporation Ltd.,
Summerside Regional Development Corporation Ltd.|Summerside Regional Development Corporation Ltd.,
Junior Achievement of P.E.I.|Junior Achievement of P.E.I.,
The P.E.I. Culinary Alliance Inc.|The P.E.I. Culinary Alliance Inc.,
Placentia Area Chamber of Commerce|Placentia Area Chamber of Commerce,
H P Fitness Inc.|H P Fitness Inc.,
Maritime Steel and Foundries Limited|Maritime Steel and Foundries Limited,
Drake's Truck Box Sales Limited|Drake's Truck Box Sales Limited,
Heka Electronics Incorporated|Heka Electronics Incorporated,
Nova Scotia Boatbuilders Association|Nova Scotia Boatbuilders Association,
Saint John Adventures Inc.|Saint John Adventures Inc.,
Castle Machine Works Ltd.|Castle Machine Works Ltd.,
Cape Breton Music Industry Co-operative Limited|Cape Breton Music Industry Co-operative Limited,
Town of Lewisporte|Town of Lewisporte,
Town of Lewisporte|Town of Lewisporte,
Town of Lewisporte|Town of Lewisporte,
N.C.L. Holdings Ltd.|N.C.L. Holdings Ltd.,
Film Producers Association of Newfoundland Inc.|Film Producers Association of Newfoundland Inc.,
Film Producers Association of Newfoundland Inc.|Film Producers Association of Newfoundland Inc.,
E9 Group Inc.|E9 Group Inc.,
E9 Group Inc.|E9 Group Inc.,
JBL SOFT inc.|JBL SOFT inc.,
Theriault and Hachey Peat Moss Ltd.|Theriault and Hachey Peat Moss Ltd.,
Pioneer  Enterprises Limited|Pioneer  Enterprises Limited,
Diesel Injection Sales & Service Ltd.|Diesel Injection Sales & Service Ltd.,
Ms. Em Zember|Ms. Em Zember,
B4Checkin Limited|B4Checkin Limited,
La Tourbière Miramichi ltée|La Tourbière Miramichi ltée,
La Mousse Acadienne (1979) Ltée|La Mousse Acadienne (1979) Ltée,
KnowCharge Inc.|KnowCharge Inc.,
Grand Bank Development Corporation|Grand Bank Development Corporation,
Impath Networks Canada Corporation|Impath Networks Canada Corporation,
Cardwell Farms Compost Products Inc.|Cardwell Farms Compost Products Inc.,
Zengo Inc.|Zengo Inc.,
Lennox Island First Nation|Lennox Island First Nation,
RhythMagik Inc.|RhythMagik Inc.,
Sydney Ports Corporation Inc.|Sydney Ports Corporation Inc.,
City of Mount Pearl|City of Mount Pearl,
University of Prince Edward Island|University of Prince Edward Island,
(ISIS) Immigrant Settlement and Integration Services Society|(ISIS) Immigrant Settlement and Integration Services Society,
(ISIS) Immigrant Settlement and Integration Services Society|(ISIS) Immigrant Settlement and Integration Services Society,
Trivnet Media Services Ltd.|Trivnet Media Services Ltd.,
Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,
Bay St. George Mi'kmaq Cultural Revival Committee Inc.|Bay St. George Mi'kmaq Cultural Revival Committee Inc.,
Rabbittown Theatre Company Inc.|Rabbittown Theatre Company Inc.,
IC Spa Products Inc.|IC Spa Products Inc.,
La Société éducative de l'Île-du-Prince-Édouard Inc.|La Société éducative de l'Île-du-Prince-Édouard Inc.,
Prince Edward Island Business Women's Association Inc.|Prince Edward Island Business Women's Association Inc.,
Greater Corner Brook Board of Trade Inc.|Greater Corner Brook Board of Trade Inc.,
Town of Channel-Port aux Basques|Town of Channel-Port aux Basques,
Exploits Regional Chamber of Commerce|Exploits Regional Chamber of Commerce,
Exploits Valley Economic Development Corporation|Exploits Valley Economic Development Corporation,
Northern Harvest Sea Farms Newfoundland Ltd.|Northern Harvest Sea Farms Newfoundland Ltd.,
West Point Development Corporation|West Point Development Corporation,
Ocean Nutrition Canada Limited|Ocean Nutrition Canada Limited,
Shap Industrial Limited|Shap Industrial Limited,
Charlotte Community Economic Development Agency Inc.|Charlotte Community Economic Development Agency Inc.,
Ben Eoin Marina Limited|Ben Eoin Marina Limited,
Atlantic Canada Airports Association|Atlantic Canada Airports Association,
Quidi Vidi/Rennies River Development Foundation|Quidi Vidi/Rennies River Development Foundation,
Natures Crops International Limited|Natures Crops International Limited,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Town of Labrador City|Town of Labrador City,
e Sonar Inc.|e Sonar Inc.,
Trade Centre Limited|Trade Centre Limited,
Trade Centre Limited|Trade Centre Limited,
Trade Centre Limited|Trade Centre Limited,
Sticks and Stones Manufacturing Inc.|Sticks and Stones Manufacturing Inc.,
New Brunswick Salmon Growers Association|New Brunswick Salmon Growers Association,
Miramichi Airport Commission (1993) Inc.|Miramichi Airport Commission (1993) Inc.,
Miramichi Airport Commission (1993) Inc.|Miramichi Airport Commission (1993) Inc.,
Business New Brunswick|Business New Brunswick,
Business New Brunswick|Business New Brunswick,
The College of Piping and Celtic Performing Arts of Canada|The College of Piping and Celtic Performing Arts of Canada,
Design Built Mechanical Inc.|Design Built Mechanical Inc.,
"Northeast Coast Sealer's Cooperative Society, Limited|Northeast Coast Sealer's Cooperative Society, Limited",
Memorial University of Newfoundland|Memorial University of Newfoundland,
Norstead Village Inc.|Norstead Village Inc.,
La Compagnie Viola Léger Inc.|La Compagnie Viola Léger Inc.,
Membertou Reserve  Band Council|Membertou Reserve  Band Council,
Ask GPS Tours Limited|Ask GPS Tours Limited,
Alliance of Manufacturers & Exporters Canada|Alliance of Manufacturers & Exporters Canada,
Alliance of Manufacturers & Exporters Canada|Alliance of Manufacturers & Exporters Canada,
Expo Labrador Inc.|Expo Labrador Inc.,
Plato Consulting Inc.|Plato Consulting Inc.,
Rob Roy Builders Inc.|Rob Roy Builders Inc.,
648589 NB Inc.|648589 NB Inc.,
648589 NB Inc.|648589 NB Inc.,
648589 NB Inc.|648589 NB Inc.,
DSME Trenton Ltd.|DSME Trenton Ltd.,
Theriault and Hachey Peat Moss Ltd.|Theriault and Hachey Peat Moss Ltd.,
K.C. Sargent Sales Ltd.|K.C. Sargent Sales Ltd.,
K.C. Sargent Sales Ltd.|K.C. Sargent Sales Ltd.,
Chatman's Bakery Ltd.|Chatman's Bakery Ltd.,
DementiaGuide Inc.|DementiaGuide Inc.,
The Panel Shop Inc.|The Panel Shop Inc.,
La Société d'Expansion Industrielle de Clair Ltée|La Société d'Expansion Industrielle de Clair Ltée,
Prince Edward Island Business Women's Association Inc.|Prince Edward Island Business Women's Association Inc.,
Offshore/Onshore Technologies Association of Nova Scotia|Offshore/Onshore Technologies Association of Nova Scotia,
Offshore/Onshore Technologies Association of Nova Scotia|Offshore/Onshore Technologies Association of Nova Scotia,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Visible Innovation Inc.|Visible Innovation Inc.,
P.E.I. FISHERMEN'S ASSOCIATION LIMITED|P.E.I. FISHERMEN'S ASSOCIATION LIMITED,
La Société éducative de l'Île-du-Prince-Édouard Inc.|La Société éducative de l'Île-du-Prince-Édouard Inc.,
"French Shore Historical Society, Inc.|French Shore Historical Society, Inc.",
East Coast Trail Association Inc.|East Coast Trail Association Inc.,
East Coast Trail Association Inc.|East Coast Trail Association Inc.,
Destination Cape Breton Association|Destination Cape Breton Association,
Nova Scotia Association of Regional Development Authorities|Nova Scotia Association of Regional Development Authorities,
La Scierie Chassé|La Scierie Chassé,
Grand Bank Development Corporation|Grand Bank Development Corporation,
Venedam Holdings Ltd.|Venedam Holdings Ltd.,
Acadia Centre for Social and Business Entrepreneurship - ACSBE|Acadia Centre for Social and Business Entrepreneurship - ACSBE,
Acadia Centre for Social and Business Entrepreneurship - ACSBE|Acadia Centre for Social and Business Entrepreneurship - ACSBE,
Alliance of Manufacturers & Exporters Canada|Alliance of Manufacturers & Exporters Canada,
Marport Deep Sea Technologies Inc.|Marport Deep Sea Technologies Inc.,
Music PEI|Music PEI,
Ocean Legacy Inc.|Ocean Legacy Inc.,
Clarenville Area Chamber of Commerce|Clarenville Area Chamber of Commerce,
Kento Limited|Kento Limited,
TNL|TNL,
TNL|TNL,
Newfoundland & Labrador Chamber of Mineral Resources Inc.|Newfoundland & Labrador Chamber of Mineral Resources Inc.,
City of Moncton|City of Moncton,
The Night Shift Answering Service Ltd.|The Night Shift Answering Service Ltd.,
BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association|BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association,
The Atlantic Policy Congress of First Nation Chiefs Secretariat|The Atlantic Policy Congress of First Nation Chiefs Secretariat,
The Atlantic Policy Congress of First Nation Chiefs Secretariat|The Atlantic Policy Congress of First Nation Chiefs Secretariat,
The Atlantic Policy Congress of First Nation Chiefs Secretariat|The Atlantic Policy Congress of First Nation Chiefs Secretariat,
Thrum Energy Inc.|Thrum Energy Inc.,
Soya - Source Inc.|Soya - Source Inc.,
Soya - Source Inc.|Soya - Source Inc.,
Trade Centre Limited|Trade Centre Limited,
Colton D'Eon and Nicholas D'Eon|Colton D'Eon and Nicholas D'Eon,
Film Nova Scotia|Film Nova Scotia,
Boréal Aquaculture Inc.|Boréal Aquaculture Inc.,
Boréal Aquaculture Inc.|Boréal Aquaculture Inc.,
Entrepreneurs' Forum of Nova Scotia|Entrepreneurs' Forum of Nova Scotia,
Entrepreneurs' Forum of Nova Scotia|Entrepreneurs' Forum of Nova Scotia,
Publishing World Inc.|Publishing World Inc.,
Funn Food Factory Inc.|Funn Food Factory Inc.,
Funn Food Factory Inc.|Funn Food Factory Inc.,
PanGeo Subsea Inc.|PanGeo Subsea Inc.,
PanGeo Subsea Inc.|PanGeo Subsea Inc.,
Urban Machinery Corporation|Urban Machinery Corporation,
Allain Equipment Manufacturing Ltd.|Allain Equipment Manufacturing Ltd.,
Ville de Shediac|Ville de Shediac,
South East Community Economic Development Agency Inc.|South East Community Economic Development Agency Inc.,
Atlantic Association of Community Business Development Corporations|Atlantic Association of Community Business Development Corporations,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
St. John's Storytelling Festival Inc.|St. John's Storytelling Festival Inc.,
Scanmudring Canada Inc.|Scanmudring Canada Inc.,
Mount Pearl Chamber of Commerce Inc.|Mount Pearl Chamber of Commerce Inc.,
Newfoundland and Labrador Outfitters Association Inc.|Newfoundland and Labrador Outfitters Association Inc.,
Newfoundland and Labrador Outfitters Association Inc.|Newfoundland and Labrador Outfitters Association Inc.,
KING AQUACULTURE INC.|KING AQUACULTURE INC.,
Dairytown Products Ltd.|Dairytown Products Ltd.,
Maritime Rescue & Medical Academy Inc.|Maritime Rescue & Medical Academy Inc.,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
Memorial University of Newfoundland|Memorial University of Newfoundland,
"Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.|Newfoundland and Labrador Organization of Women Entrepreneurs, Inc.",
St. Francis Xavier University|St. Francis Xavier University,
St. Francis Xavier University|St. Francis Xavier University,
St. Francis Xavier University|St. Francis Xavier University,
Fredericton Playhouse Inc.|Fredericton Playhouse Inc.,
Atlantic Enclosures Inc.|Atlantic Enclosures Inc.,
Colony of Avalon Foundation Inc.|Colony of Avalon Foundation Inc.,
Colony of Avalon Foundation Inc.|Colony of Avalon Foundation Inc.,
Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,
Sissiboo Investments Limited|Sissiboo Investments Limited,
Maritime Hydraulic Repair Centre (1997) Ltd.|Maritime Hydraulic Repair Centre (1997) Ltd.,
Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.|Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.,
Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.|Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.,
Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.|Pecheries G.E.M. Ltée - G.E.M. Fisheries Ltd.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Mount Saint Vincent University - Centre for Women in Business|Mount Saint Vincent University - Centre for Women in Business,
Mount Saint Vincent University - Centre for Women in Business|Mount Saint Vincent University - Centre for Women in Business,
Progeny Genealogy Inc.|Progeny Genealogy Inc.,
New Wood Manufacturers Inc.|New Wood Manufacturers Inc.,
Wearwell Garments Limited|Wearwell Garments Limited,
Western NL DMO Inc.|Western NL DMO Inc.,
